Name,fs,RAh,RAm,RAs,DE_,DEd,DEm,DEs,GLON,GLAT,Vmag,b_y,Hbeta,E(b-y),logTe,[Fe/H],Dist,VMAG,dVMag,Age,clAge,chAge,mass,clmass,chmass,RVel,meRVel,e_RVel,o_RVel,dT,P(chi2),vsini,pmRA,pmDE,e_pm,plx,e_plx,UVel,VVel,WVel,Rgal,zgal,Rmin,Rmax,ecc,zmax,RA,DEC,X,Y,Z,ObjType,SpecType,Teff,R_xy,w_vmax
HD 9472, ,1,33,19.0,+,23,58,32,135,-38,7.643,0.413,2.592,0.0,3.748,-0.12,33,5.04,0.33,0.0,0.0,0.0,0.89,0.84,0.98,10.9,0.2,0.1,3,2673,0.894,4,0,28,1,30.1,0.9,-7,9,-3,8.019,-0.02,8.01,8.94,0.05,0.06,23.329166666666666,23.975555555555555,-18.387856,18.387856,-20.31683,*,G,5597.576014951104,26.00435533816349,2.6728753163232114e-06
HD 9562, ,1,33,42.8,-,7,1,31,151,-68,5.759,0.398,2.591,0.002,3.761,0.12,30,3.4,1.48,4.9,4.5,5.3,1.24,1.18,1.34,-15.3,0.1,0.3,13,2614,0.224,4,177,-82,1,33.7,0.7,-8,-27,14,8.01,-0.027,6.77,8.01,0.08,0.33,23.42833333333333,-7.025277777777777,-9.829151,5.4483867,-27.815514,PM*,G,5767.664633922509,11.238199456031108,2.773184092623894e-07
HD 9578, ,1,33,17.1,-,38,14,42,267,-76,8.205,0.376,2.618,0.011,3.768,-0.04,57,4.42,0.42,6.5,2.5,10.0,1.03,0.97,1.1,-3.9,0.2,0.3,3,1536,0.358,2,-31,-38,2,17.5,0.9,13,-2,4,8.001,-0.055,7.57,8.73,0.07,0.19,23.32125,-38.245,-0.72169155,-13.770651,-55.306858,*,G,5861.3816451402845,13.789549218779504,1.1349551513000262e-06
HD 9608, ,1,33,16.1,-,47,18,21,284,-68,8.196,0.369,2.598,0.007,3.766,-0.45,56,4.46,0.78,9.5,5.6,14.4,0.92,0.85,0.99,18.6,0.2,0.3,4,3331,0.552,3,-51,208,1,17.9,1.0,-22,41,-37,7.995,-0.052,7.96,11.56,0.18,0.65,23.317083333333333,-47.30583333333333,5.075032,-20.354837,-51.922295,PM*,G,5834.451042737448,20.97797271181353,1.1994404760661065e-06
HD 9986, ,1,37,40.8,+,12,4,42,140,-49,6.771,0.407,2.608,0.017,3.754,0.01,26,4.72,0.41,9.1,3.5,13.8,0.96,0.9,1.04,-21.5,0.2,0.3,3,1881,0.407,1,122,6,1,38.9,0.8,-1,-18,19,8.013,-0.019,7.26,8.08,0.05,0.44,24.42,12.078333333333331,-13.06683,10.964373,-19.62245,PM*,G,5675.446054085472,17.057535623061995,1.7178241357207713e-06
HD 10002,*,1,37,8.6,-,29,23,35,228,-80,8.13,0.502,0.0,0.0,3.714,0.25,34,5.49,0.36,0.0,0.0,0.0,0.94,0.85,0.97,11.0,0.5,0.7,2,823,0.023,2,287,-70,2,29.7,1.1,-30,-38,-3,8.004,-0.033,6.06,8.12,0.14,0.08,24.285833333333333,-29.39305555555556,-3.9505742,-4.3875556,-33.483463,PM*,G,5176.068319505676,5.904039350546116,4.977126744429156e-06
HD 10086, ,1,39,36.0,+,45,52,39,132,-16,6.617,0.419,0.0,0.0,3.749,0.1,21,4.96,0.21,6.2,0.0,13.4,0.98,0.91,1.05,1.8,0.1,0.3,17,2896,0.525,2,216,-228,2,46.7,0.8,-17,-20,-18,8.014,-0.006,7.12,8.05,0.06,0.16,24.899999999999995,45.8775,-13.507403,15.001488,-5.7883844,PM*,G,5610.479760324706,20.186494941384773,2.3931983809430355e-06
HD 10126, ,1,39,35.9,+,28,6,39,136,-34,7.739,0.446,2.58,0.0,3.734,-0.01,34,5.08,0.5,0.0,8.9,0.0,0.88,0.86,0.93,55.8,0.2,0.2,3,1823,0.57,1,501,147,2,29.4,0.9,-101,-4,3,8.02,-0.019,6.27,10.84,0.27,0.19,24.89958333333333,28.110833333333336,-20.27623,19.580532,-19.012558,PM*,G,5420.008904016238,28.18727969166099,2.8247414342353697e-06
HD 10145, ,1,41,37.7,+,66,54,35,128,5,7.713,0.421,2.586,0.0,3.746,0.02,37,4.89,0.41,11.0,3.6,0.0,0.91,0.87,1.0,17.5,0.2,0.2,2,351,0.616,1,694,-266,1,27.3,1.0,-112,-63,-20,8.022,0.003,4.34,9.69,0.38,0.22,25.40708333333333,66.90972222222223,-22.692793,29.04545,3.2247622,PM*,G,5571.857489319298,36.85920536098614,2.172594623009279e-06
HD 10180, ,1,37,53.5,-,60,30,41,293,-56,7.33,0.396,2.587,-0.008,3.758,-0.09,39,4.35,0.77,9.3,6.4,13.8,0.98,0.94,1.04,35.2,0.1,0.3,5,3334,0.35,3,-15,7,2,25.4,0.6,9,-15,-31,7.991,-0.033,7.2,8.24,0.07,0.38,24.472916666666663,-60.51138888888889,8.521271,-20.07485,-32.332466,*,G,5727.960309858292,21.808522691322793,1.0303355871816525e-06
HD 10226, ,1,39,54.6,-,9,58,20,159,-69,7.856,0.384,2.604,0.003,3.765,0.02,47,4.49,0.37,6.4,1.8,10.2,1.03,0.97,1.1,12.9,0.2,0.1,2,766,0.927,5,240,92,2,21.2,1.0,-57,-15,5,8.015,-0.044,6.72,8.98,0.14,0.2,24.9775,-9.972222222222223,-15.72457,6.036096,-43.87828,PM*,G,5821.032177708716,16.843294113863713,1.2501977137235027e-06
HD 10318, ,1,40,35.6,-,16,17,33,172,-74,8.096,0.398,2.592,-0.003,3.758,-0.07,62,4.13,0.97,9.8,7.3,11.8,1.02,0.98,1.06,11.3,0.2,0.1,2,1418,0.677,3,66,-115,2,16.1,1.0,2,-38,-14,8.017,-0.06,6.13,8.06,0.14,0.12,25.148333333333326,-16.2925,-16.923204,2.3784027,-59.598225,PM*,G,5727.960309858292,17.089518221090472,7.602889882338923e-07
HD 10366, ,1,41,23.7,+,6,2,45,145,-55,7.953,0.458,0.0,0.0,3.731,0.1,34,5.3,0.27,0.0,0.0,0.0,0.9,0.85,0.97,-0.9,0.2,0.1,2,359,0.654,2,37,-98,2,0.0,0.0,3,-15,-7,8.016,-0.028,7.29,8.14,0.06,0.03,25.34875,6.045833333333333,-15.974773,11.185658,-27.85117,PM*,G,5382.697825162882,19.5015978138842,3.82805968430505e-06
HD 10370, ,1,40,36.4,-,36,29,1,258,-76,7.925,0.422,2.573,0.0,3.744,-0.09,35,5.18,0.25,0.0,0.0,0.0,0.88,0.84,0.98,42.8,0.2,0.3,3,1535,0.432,4,91,-156,1,28.3,0.9,2,-39,-35,8.002,-0.034,6.12,8.05,0.14,0.48,25.151666666666664,-36.48361111111111,-1.7604455,-8.282236,-33.96035,PM*,G,5546.25712957911,8.46726647260887,3.2432371075096336e-06
HD 10697, ,1,44,55.8,+,20,4,59,140,-41,6.283,0.44,2.594,0.0,3.741,0.08,33,3.72,1.65,7.1,6.4,7.9,1.13,1.09,1.23,-46.6,0.1,0.3,17,2893,0.397,1,-44,-106,1,30.7,0.8,37,-29,17,8.019,-0.021,6.22,8.72,0.17,0.42,26.2325,20.08305555555556,-19.078655,16.008894,-21.649948,PM*,G,5508.076964054036,24.905416352919318,4.3149791382366836e-07
HD 10718, ,1,44,22.3,-,20,35,46,187,-76,8.116,0.397,2.603,0.012,3.757,-0.1,58,4.31,0.84,10.6,7.1,13.4,0.98,0.94,1.04,3.6,0.2,0.4,6,3660,0.192,3,-47,-307,2,17.3,1.1,60,-58,-18,8.014,-0.056,4.78,8.87,0.3,0.19,26.092916666666664,-20.59611111111111,-13.926882,-1.7100043,-56.277153,PM*,G,5714.786366718672,14.03147023472389,9.74941821268923e-07
HD 10757, ,1,46,47.1,+,59,9,22,130,-3,7.372,0.377,0.0,0.0,3.768,-0.11,70,3.15,1.75,4.4,3.9,5.2,1.22,1.17,1.31,-22.4,0.2,0.2,2,357,0.57,3,-68,-52,1,14.3,1.0,29,-6,-20,8.045,-0.004,7.16,9.05,0.12,0.21,26.69625,59.15611111111111,-44.93347,53.54962,-3.6635172,PM*,G,5861.3816451402845,69.90406660835477,1.963263987694239e-07
HD 11045, ,1,49,16.1,+,35,26,25,136,-26,8.142,0.39,2.589,0.009,3.756,-0.46,58,4.33,1.14,13.5,10.5,16.6,0.86,0.83,0.94,30.6,0.2,0.3,6,1159,0.617,2,52,-98,1,17.3,1.1,-27,-2,-34,8.037,-0.025,7.73,8.61,0.05,0.45,27.31708333333333,35.44027777777777,-37.499218,36.21258,-25.425528,PM*,G,5701.642722807472,52.13005180189182,1.0022560819895619e-06
HD 11170, ,1,49,55.9,+,7,13,24,147,-53,7.426,0.387,2.638,0.048,3.795,0.37,91,2.43,1.51,1.5,1.3,1.8,1.61,1.55,1.69,-11.6,0.6,0.8,2,611,0.082,11,-18,-61,2,11.0,1.0,23,-18,-7,8.046,-0.072,6.88,8.58,0.11,0.08,27.482916666666664,7.223333333333334,-45.92993,29.827246,-72.675835,PM*,G,6237.348354824191,54.76516295738939,7.260703469971069e-08
HD 11505, ,1,53,6.1,-,1,19,36,155,-60,7.424,0.402,2.591,0.008,3.752,-0.27,38,4.55,0.86,14.2,10.0,0.0,0.88,0.85,0.95,-16.7,0.1,0.2,8,5118,0.85,3,-187,-351,1,26.6,1.1,63,-30,-21,8.017,-0.033,5.79,9.4,0.24,0.24,28.27541666666666,-1.3266666666666669,-17.219845,8.029747,-32.908966,PM*,G,5649.369748123023,18.99999733442176,1.3582468307766884e-06
HD 11616, ,1,54,11.9,+,9,57,2,147,-50,7.791,0.397,2.617,0.031,3.775,0.08,80,3.14,1.43,2.9,2.5,4.5,1.36,1.27,1.44,35.4,0.2,0.1,2,635,0.722,3,68,-72,1,12.5,1.2,-27,-23,-37,8.043,-0.061,6.92,8.2,0.08,0.52,28.549583333333327,9.950555555555557,-43.12696,28.006977,-61.283554,PM*,G,5956.621435290103,51.42300496392765,1.9363269959413497e-07
HD 11648, ,1,55,47.4,+,55,34,32,132,-6,7.965,0.382,0.0,0.0,3.766,-0.08,71,3.71,1.21,6.8,5.1,8.7,1.09,1.01,1.15,3.6,0.3,0.4,2,351,0.248,5,54,-66,2,0.0,0.0,-18,-14,-17,8.047,-0.008,7.44,8.11,0.04,0.15,28.947499999999994,55.57555555555556,-47.248024,52.474236,-7.421521,PM*,G,5834.451042737448,70.61105590265784,4.2557754049694857e-07
HD 11850, ,1,56,47.2,+,23,3,4,142,-37,7.861,0.431,2.569,0.0,3.741,0.02,33,5.25,0.16,3.9,0.0,17.4,0.92,0.85,0.99,1.5,0.2,0.3,2,353,0.312,5,-84,-18,1,30.0,0.9,10,7,-6,8.021,-0.02,7.81,9.1,0.08,0.03,29.196666666666665,23.051111111111112,-20.768003,16.225742,-19.859894,PM*,G,5508.076964054036,26.35497395291016,3.572553164085265e-06
HD 12039, ,1,57,48.9,-,21,54,5,197,-74,8.086,0.423,2.582,0.0,3.741,-0.25,42,4.95,0.68,0.0,11.7,0.0,0.86,0.83,0.9,5.7,0.3,0.7,4,2593,0.045,15,103,-48,2,23.6,1.0,-11,-21,-2,8.011,-0.041,7.07,8.01,0.06,0.09,29.45375,-21.90138888888889,-11.070922,-3.3847213,-40.37299,PM*,G,5508.076964054036,11.576772097988181,2.360362468169936e-06
HD 12235, ,2,0,9.1,+,3,5,49,154,-56,5.881,0.385,2.621,0.017,3.769,0.17,31,3.42,1.22,4.8,2.9,5.3,1.34,1.31,1.36,-18.5,0.1,0.4,12,2967,0.187,5,232,-254,1,32.2,1.0,2,-54,6,8.016,-0.026,5.37,8.05,0.2,0.19,30.037916666666664,3.0969444444444445,-15.580577,7.5991545,-25.700167,PM*,G,5874.893525297769,17.334979918298124,2.8508784449224386e-07
HD 12264, ,2,0,5.3,-,13,32,46,176,-69,7.993,0.405,2.585,-0.003,3.752,-0.08,44,4.78,0.47,10.8,4.4,16.4,0.92,0.87,1.0,19.1,0.1,0.3,6,3214,0.44,3,50,-21,2,22.8,1.2,-12,-9,-16,8.016,-0.041,7.76,8.03,0.02,0.14,30.022083333333327,-13.546111111111111,-15.729781,1.0999333,-41.077538,PM*,G,5649.369748123023,15.768191512421767,1.8662881579148912e-06
HD 12387, ,2,0,32.1,-,40,43,52,261,-70,7.378,0.408,2.586,0.007,3.749,-0.23,35,4.65,0.79,14.5,10.2,0.0,0.88,0.85,0.93,-26.7,0.2,0.3,5,3517,0.286,2,441,-431,1,28.5,0.8,-3,-89,58,8.002,-0.033,4.08,8.01,0.33,1.39,30.133749999999992,-40.73111111111111,-1.8726313,-11.823325,-32.88924,PM*,G,5610.479760324706,11.970704325200112,1.559476017642916e-06
HD 12536, ,2,3,1.7,+,3,21,31,155,-55,6.881,0.42,2.581,0.0,3.748,-0.1,49,3.45,1.91,5.9,4.9,7.0,1.15,1.1,1.21,12.4,0.3,0.5,3,1395,0.133,3,219,142,2,20.6,1.1,-58,-5,20,8.025,-0.04,7.03,9.36,0.14,0.51,30.757083333333327,3.358611111111111,-25.472002,11.877792,-40.13845,PM*,G,5597.576014951104,28.10524557237079,2.971520292224332e-07
HD 12808, ,2,4,24.5,-,43,30,27,266,-68,7.815,0.379,2.624,0.027,3.781,0.02,67,3.58,0.9,3.5,2.9,5.2,1.23,1.13,1.29,-13.5,0.2,0.2,3,772,0.592,5,53,-5,1,15.0,0.8,-10,-7,18,8.002,-0.062,7.96,8.0,0.0,0.4,31.102083333333336,-43.5075,-1.7507945,-25.037504,-62.121315,PM*,G,6039.4862937638,25.098643149207213,3.5561387733068084e-07
HD 12846, ,2,6,30.2,+,24,20,2,144,-35,6.896,0.407,2.584,0.005,3.749,-0.23,23,5.07,0.37,0.0,0.0,0.0,0.87,0.83,0.96,-5.1,0.2,0.2,3,3280,0.573,2,7,-148,1,43.1,0.9,7,-13,-9,8.015,-0.013,7.35,8.25,0.06,0.03,31.62583333333333,24.33388888888889,-15.242283,11.074166,-13.192259,PM*,G,5610.479760324706,18.840497436311097,2.7859845287988294e-06
HD 13127, ,2,9,38.7,+,44,40,18,137,-16,8.061,0.332,0.0,0.0,3.789,-0.31,123,2.6,2.0,2.6,2.1,3.9,1.39,1.26,1.47,9.1,0.3,0.1,2,604,0.872,6,134,-48,2,8.1,1.0,-62,-56,-5,8.087,-0.034,5.08,8.61,0.26,0.05,32.411249999999995,44.67166666666667,-86.47175,80.6362,-33.903397,PM*,G,6151.7687270986835,118.23519060965944,9.18287558668231e-08
HD 13345, ,2,10,32.3,+,6,5,55,156,-52,7.376,0.358,2.639,0.022,3.792,0.2,59,3.43,0.64,2.7,1.7,3.7,1.31,1.25,1.38,22.4,0.3,0.1,2,364,0.705,7,107,9,2,0.0,0.0,-35,-12,-7,8.033,-0.046,7.25,8.48,0.08,0.05,32.63458333333333,6.098611111111111,-33.18365,14.774311,-46.492638,PM*,G,6194.410750767812,36.324026385399804,2.89053811465814e-07
HD 13421, ,2,11,21.0,+,8,34,11,154,-49,5.633,0.358,2.624,0.008,3.78,-0.03,43,2.49,2.06,2.1,1.9,2.3,1.55,1.49,1.59,-18.9,0.2,0.5,5,2272,0.08,10,-142,-114,1,23.5,0.9,40,-3,-8,8.025,-0.032,7.0,9.47,0.15,0.04,32.83749999999999,8.569722222222222,-25.355465,12.366686,-32.452515,PM*,G,6025.595860743575,28.21053930694734,7.888214295261906e-08
HD 13545, ,2,12,29.6,+,16,42,2,149,-42,8.177,0.386,2.619,0.038,3.782,-0.13,85,3.37,1.23,4.6,2.8,6.1,1.16,1.09,1.25,25.0,0.2,0.2,3,2571,0.791,5,-23,-50,2,7.8,1.1,-3,2,-33,8.054,-0.057,8.0,8.63,0.04,0.45,33.123333333333335,16.700555555555553,-54.14495,32.53357,-56.876102,PM*,G,6053.408747539136,63.167307900902344,2.6605945697733073e-07
HD 13724, ,2,12,20.6,-,46,48,59,269,-65,7.887,0.419,2.599,0.0,3.749,0.03,43,4.7,0.53,10.5,5.8,15.1,0.95,0.89,1.02,20.3,0.2,0.3,4,3656,0.47,4,-29,-67,1,23.0,0.8,13,-13,-17,8.0,-0.039,7.18,8.38,0.08,0.15,33.08583333333333,-46.81638888888889,-0.31715336,-18.169819,-38.971233,PM*,G,5610.479760324706,18.172586737900588,1.6710086589594444e-06
HD 13825, ,2,15,24.4,+,24,16,16,146,-35,6.803,0.434,2.601,0.0,3.743,0.15,26,4.7,0.57,11.1,7.0,15.1,0.95,0.91,1.05,-2.5,0.1,0.2,9,4991,0.955,2,459,-195,1,37.9,1.0,-33,-53,1,8.018,-0.015,5.34,8.13,0.21,0.13,33.85166666666666,24.27111111111111,-17.656801,11.909666,-14.912988,PM*,G,5533.501092157366,21.29795215003445,1.6710086589594444e-06
HD 13836, ,2,15,27.3,+,27,21,26,145,-32,8.121,0.437,2.58,0.0,3.739,0.04,37,5.27,0.17,0.0,0.0,0.0,0.92,0.85,0.99,0.8,0.2,0.2,3,1918,0.69,1,287,-139,1,26.9,1.1,-31,-47,-3,8.026,-0.02,5.66,8.13,0.18,0.06,33.86375,27.357222222222223,-25.70317,17.997557,-19.607014,PM*,G,5482.769649208536,31.377778857292448,3.672642878602949e-06
HD 13931, ,2,16,47.3,+,43,46,22,139,-16,7.627,0.399,0.0,0.0,3.757,-0.05,45,4.34,0.77,9.9,6.4,13.3,0.99,0.95,1.05,30.3,0.2,0.1,2,403,0.691,2,99,-184,1,22.0,1.0,-37,-12,-37,8.033,-0.013,7.24,8.59,0.09,0.54,34.197083333333325,43.772777777777776,-32.646305,28.378996,-12.403681,PM*,G,5714.786366718672,43.25677570186018,1.0161988529530514e-06
HD 13942, ,2,16,31.6,+,35,26,57,142,-24,7.947,0.462,0.0,0.0,3.731,0.13,34,5.29,0.26,0.0,0.0,0.0,0.91,0.86,0.98,-11.9,0.2,0.2,2,361,0.495,3,30,15,1,0.0,0.0,5,-9,8,8.024,-0.014,7.57,8.31,0.05,0.24,34.13166666666667,35.44916666666666,-24.476044,19.122782,-13.829046,*,G,5382.697825162882,31.060546056202234,3.7755367364019577e-06
HD 13992, ,2,15,11.3,-,35,7,3,242,-70,8.256,0.357,2.628,0.02,3.785,-0.17,67,4.05,0.52,4.5,2.3,6.8,1.08,1.03,1.15,56.2,0.3,0.3,2,1444,0.441,7,190,4,2,15.0,1.1,-52,-54,-34,8.01,-0.063,5.2,8.36,0.23,0.47,33.79708333333333,-35.1175,-10.758107,-20.233053,-62.959404,PM*,G,6095.368972401694,22.915350748444983,6.80735971699978e-07
HD 14398, ,2,17,40.4,-,56,15,5,281,-57,8.103,0.4,2.607,0.014,3.757,-0.03,60,4.2,0.89,10.1,6.9,12.1,1.02,0.97,1.06,-31.0,0.3,0.5,4,3656,0.063,2,30,-133,2,16.6,0.8,18,-10,45,7.994,-0.051,7.29,8.73,0.09,1.13,34.41833333333332,-56.25138888888889,6.235318,-32.077953,-50.320232,PM*,G,5714.786366718672,32.678345417590116,8.37488207151103e-07
HD 14412, ,2,18,58.5,-,25,56,44,214,-70,6.347,0.442,2.555,0.0,3.728,-0.48,13,5.83,0.21,0.0,0.0,0.0,0.79,0.74,0.84,7.2,0.2,0.1,4,3659,0.966,3,-218,445,1,78.9,0.7,-11,27,-9,8.004,-0.012,8.0,10.28,0.12,0.03,34.74374999999999,-25.945555555555558,-3.6861181,-2.4863183,-12.216004,PM*,G,5345.643593969719,4.446261950904659,7.961203043484434e-06
HD 14651, ,2,22,0.8,+,4,44,48,161,-51,8.262,0.449,2.551,0.0,3.734,0.04,40,5.27,0.28,0.0,0.0,0.0,0.89,0.85,0.97,53.1,0.2,0.1,2,435,0.718,2,-21,80,1,25.2,1.2,-35,24,-35,8.023,-0.031,7.86,10.42,0.14,0.55,35.50333333333333,4.746666666666667,-23.801365,8.195466,-31.085838,PM*,G,5420.008904016238,25.172815472655834,3.672642878602949e-06
HD 14747, ,2,19,33.7,-,67,41,54,291,-47,8.122,0.425,2.569,0.0,3.739,-0.35,38,5.2,0.54,0.0,6.7,0.0,0.83,0.8,0.89,60.5,0.2,0.2,4,3511,0.867,4,102,-310,2,26.0,0.7,40,-74,-7,7.991,-0.028,4.28,8.37,0.32,0.03,34.89041666666666,-67.69833333333334,9.2874365,-24.19461,-27.791441,PM*,G,5482.769649208536,25.915933897770927,3.3341006052084653e-06
HD 14868, ,2,23,11.1,-,29,2,12,224,-70,8.262,0.389,2.598,0.005,3.76,-0.17,52,4.67,0.47,9.5,3.9,14.4,0.95,0.88,1.02,28.8,0.3,0.5,3,1335,0.112,3,157,100,3,19.1,1.0,-51,-14,-13,8.013,-0.049,6.84,8.82,0.13,0.11,35.79625,-29.03666666666667,-12.793492,-12.354532,-48.864017,PM*,G,5754.399373371566,17.78504704781767,1.6031667626742862e-06
HD 15069, ,2,28,20.7,+,62,13,8,134,1,7.792,0.408,0.0,0.0,3.752,-0.09,56,4.04,1.22,10.0,8.5,11.6,1.02,0.98,1.06,-62.3,0.2,0.1,2,353,0.811,2,174,46,3,17.8,0.9,16,-72,27,8.039,0.001,4.55,8.15,0.28,0.63,37.08625,62.21888888888889,-38.89494,40.276897,0.97733474,PM*,G,5649.369748123023,55.991470685741135,6.713959240189154e-07
HD 15095, ,2,26,11.0,+,10,38,16,157,-46,7.326,0.366,2.613,0.009,3.768,-0.3,34,4.67,0.4,7.4,0.0,12.8,0.95,0.88,1.02,-0.9,0.2,0.1,2,360,0.757,1,84,-257,2,0.0,0.0,7,-38,-19,8.022,-0.024,6.08,8.11,0.14,0.18,36.54583333333333,10.637777777777778,-21.740839,9.228439,-24.457552,PM*,G,5861.3816451402845,23.618386202292527,1.6031667626742862e-06
HD 15335, ,2,28,48.4,+,29,55,54,147,-28,5.895,0.384,2.595,0.004,3.761,-0.32,31,3.45,1.8,6.5,5.9,7.2,1.1,1.06,1.14,40.8,0.1,0.3,17,2935,0.692,4,-65,73,2,32.5,0.8,-25,32,-14,8.023,-0.015,7.97,10.77,0.15,0.12,37.20166666666667,29.93166666666667,-22.955564,14.907519,-14.553618,PM*,G,5767.664633922509,27.371372660015737,2.971520292224332e-07
HD 15397, ,2,30,14.0,+,48,30,5,139,-11,7.997,0.369,0.0,0.0,3.773,0.01,76,3.6,1.08,5.5,3.1,6.8,1.15,1.09,1.25,-0.2,0.3,0.1,2,604,0.775,6,40,-14,1,13.2,1.1,-10,-12,1,8.056,-0.015,7.66,8.06,0.03,0.12,37.55833333333333,48.50138888888889,-56.304108,48.944405,-14.501484,*,G,5929.2532458,74.60366853231608,3.655768617358884e-07
HD 15451, ,2,30,39.2,+,43,40,44,141,-16,7.736,0.405,2.583,0.012,3.749,-0.57,76,3.32,2.36,6.7,5.4,8.1,1.05,1.0,1.1,-33.7,0.3,0.3,2,349,0.511,6,19,53,1,13.1,1.0,22,-16,29,8.057,-0.021,7.04,8.65,0.1,0.68,37.66333333333333,43.678888888888885,-56.775078,45.975567,-20.948439,PM*,G,5610.479760324706,73.0558843822835,2.483011324918055e-07
HD 15590, ,2,29,11.9,-,42,4,31,256,-65,7.989,0.418,2.618,0.045,3.776,0.3,88,3.08,1.27,2.8,2.0,5.6,1.42,1.38,1.46,36.9,0.2,0.1,2,1379,0.965,4,101,-53,1,11.4,0.8,-15,-56,-14,8.009,-0.08,5.24,8.01,0.21,0.12,37.29958333333333,-42.07527777777778,-8.997175,-36.085693,-79.75508,PM*,G,5970.352865838366,37.1904073286496,1.7822913541883197e-07
HD 15632, ,2,31,24.1,+,22,5,14,152,-35,8.035,0.414,2.609,0.0,3.749,-0.04,42,4.93,0.35,0.0,0.0,0.0,0.92,0.86,1.01,4.6,0.2,0.2,2,404,0.574,1,146,61,1,23.9,1.1,-25,-9,17,8.03,-0.024,7.57,8.31,0.05,0.4,37.85041666666666,22.08722222222222,-30.377268,16.15188,-24.09021,PM*,G,5610.479760324706,34.40438400376068,2.296036038019654e-06
HD 15830, ,2,34,10.6,+,42,47,6,142,-16,7.586,0.43,2.584,0.0,3.741,-0.12,31,5.15,0.37,13.4,1.0,0.0,0.87,0.84,0.95,16.4,0.2,0.2,4,2608,0.891,1,406,-194,2,32.6,1.0,-52,-42,-7,8.023,-0.009,5.68,8.45,0.2,0.01,38.54416666666666,42.785,-23.482021,18.346167,-8.544758,PM*,G,5508.076964054036,29.7991133062098,3.1115637291006563e-06
HD 16065, ,2,33,55.7,-,32,11,50,232,-67,8.123,0.387,2.625,0.03,3.78,0.13,81,3.46,0.95,3.1,2.6,3.7,1.3,1.23,1.36,14.7,0.2,0.1,2,769,0.794,4,94,70,2,12.4,1.1,-46,-10,-1,8.019,-0.074,7.09,8.83,0.11,0.13,38.48208333333333,-32.197222222222216,-19.485212,-24.939932,-74.56089,PM*,G,6025.595860743575,31.649228977173646,3.0128582572338447e-07
HD 16141, ,2,35,19.9,-,3,33,38,174,-56,6.829,0.428,2.594,0.0,3.743,-0.16,36,4.06,1.45,11.2,9.7,12.9,0.97,0.94,1.03,-51.2,0.1,0.4,10,2968,0.1,3,-155,-438,1,27.9,1.4,84,-42,0,8.02,-0.03,5.1,9.79,0.31,0.13,38.83291666666666,-3.5605555555555557,-20.020664,2.104257,-29.845354,PM*,G,5533.501092157366,20.130943458341566,6.902059523871276e-07
HD 16175, ,2,37,1.9,+,42,3,45,143,-17,7.282,0.407,0.0,0.0,3.758,0.05,60,3.4,1.61,5.2,4.4,6.0,1.19,1.15,1.27,21.4,0.3,0.5,2,1892,0.19,5,-38,-39,2,16.7,1.0,-10,14,-20,8.046,-0.017,8.05,9.36,0.08,0.21,39.25791666666666,42.0625,-45.82433,34.531116,-17.542301,PM*,G,5727.960309858292,57.37828153713176,2.773184092623894e-07
HD 16252, ,2,35,56.7,-,17,37,57,197,-64,6.935,0.43,2.584,0.009,3.742,-0.2,64,2.91,2.66,3.2,2.7,3.7,1.28,1.25,1.33,3.3,0.2,0.1,3,2598,0.837,2,-34,-12,2,15.7,0.8,7,4,-8,8.027,-0.057,7.81,8.85,0.06,0.06,38.98625,-17.6325,-26.829851,-8.202711,-57.52282,*,G,5520.774392807573,28.05575471149764,1.4092196826255733e-07
HD 16358, ,2,36,47.7,-,25,1,25,214,-66,7.703,0.379,2.599,-0.009,3.766,-0.14,63,3.7,1.28,7.2,6.0,8.4,1.09,1.04,1.14,2.3,0.2,0.2,3,3372,0.561,3,-74,-70,2,15.8,0.9,28,-1,-12,8.021,-0.058,7.3,9.18,0.11,0.1,39.19875,-25.02361111111111,-21.243595,-14.328988,-57.553368,PM*,G,5834.451042737448,25.62440683465998,4.1973839773752496e-07
HD 16417, ,2,36,58.6,-,34,34,40,238,-66,5.778,0.413,2.596,0.0,3.752,-0.01,26,3.74,1.45,7.6,6.9,8.3,1.1,1.07,1.14,10.6,0.2,0.3,3,2205,0.327,2,-17,-261,1,39.2,0.6,22,-24,-9,8.005,-0.023,6.61,8.42,0.12,0.03,39.244166666666665,-34.57777777777778,-5.6039777,-8.968236,-23.752182,PM*,G,5649.369748123023,10.575151205244929,4.435868880183037e-07
HD 16688, ,2,39,54.0,-,23,55,47,212,-65,8.156,0.4,2.628,0.043,3.782,0.27,81,3.42,0.82,3.2,2.0,5.7,1.33,1.28,1.39,14.3,0.2,0.2,2,768,0.484,2,53,11,2,12.3,1.1,-21,-13,-4,8.029,-0.074,7.45,8.15,0.05,0.09,39.975,-23.929722222222225,-29.030449,-18.140238,-73.41093,PM*,G,6053.408747539136,34.23207857899145,2.8508784449224386e-07
HD 16894, ,2,45,11.7,+,61,23,10,136,1,8.06,0.483,0.0,0.0,3.716,-0.34,26,5.99,0.19,0.0,0.0,0.0,0.78,0.75,0.83,7.5,0.2,0.1,2,354,0.788,1,-18,-20,3,0.0,0.0,-5,6,-3,8.019,0.001,8.0,8.77,0.05,0.06,41.29874999999999,61.38611111111111,-18.699986,18.058369,0.45376256,*,G,5199.959965335162,25.996041378262902,9.930673429983232e-06
