Name,fs,RAh,RAm,RAs,DE_,DEd,DEm,DEs,GLON,GLAT,Vmag,b_y,Hbeta,E(b-y),logTe,[Fe/H],Dist,VMAG,dVMag,Age,clAge,chAge,mass,clmass,chmass,RVel,meRVel,e_RVel,o_RVel,dT,P(chi2),vsini,pmRA,pmDE,e_pm,plx,e_plx,UVel,VVel,WVel,Rgal,zgal,Rmin,Rmax,ecc,zmax,RA,DEC,X,Y,Z,ObjType,SpecType,Teff,R_xy,w_vmax
HD 185720, ,19,40,45.1,-,7,30,44,32,-14,6.974,0.337,2.645,0.015,3.79,-0.01,48,3.57,0.73,3.3,2.6,3.9,1.24,1.18,1.29,15.4,0.3,0.2,2,361,0.643,12,69,-58,2,20.9,0.8,11,1,-23,7.961,-0.012,7.64,8.77,0.07,0.25,295.18791666666664,-7.512222222222222,39.497158,24.680563,-11.612251,PM*,F,6165.9500186148225,46.57419543131081,7.73480109318936e-07
HD 185907, ,19,42,55.6,-,37,26,23,2,-26,7.649,0.237,2.689,-0.005,3.842,-0.23,138,1.95,1.45,1.3,1.1,1.6,1.62,1.52,1.74,-35.6,0.8,1.5,4,1061,0.343,45,24,-17,1,7.9,1.2,-40,-9,-1,7.876,-0.06,7.13,8.52,0.09,0.11,295.7316666666666,-37.439722222222215,123.95802,4.328709,-60.49522,*,F,6950.243175887969,124.0335778889212,8.249908844483339e-08
HD 186257, ,19,41,57.3,+,36,13,32,71,6,7.478,0.303,2.632,0.002,3.799,-0.6,53,3.85,0.77,4.0,2.3,5.4,1.07,1.02,1.13,0.7,0.4,0.3,2,639,0.596,8,168,-13,1,18.8,0.7,-15,11,-38,7.982,0.006,7.96,9.14,0.07,0.57,295.48875,36.22555555555556,17.160587,49.837963,5.5400085,PM*,F,6295.061828571975,52.70966042552293,1.1388044353332944e-06
HD 186379, ,19,43,7.0,+,24,35,52,61,1,6.876,0.373,2.591,-0.004,3.764,-0.51,45,3.6,1.73,7.9,7.0,8.9,1.02,0.99,1.05,-8.1,0.3,0.5,3,409,0.203,5,85,-270,2,22.1,0.8,32,-27,-45,7.978,0.0,6.37,8.61,0.15,0.72,295.7791666666666,24.59777777777777,21.81311,39.351894,0.78535825,PM*,F,5807.644175213118,44.99314758115214,8.062117992321641e-07
HD 187182, ,19,48,8.6,+,13,27,15,51,-6,6.962,0.289,2.663,0.003,3.813,-0.18,65,2.9,1.04,2.2,1.9,2.6,1.38,1.33,1.43,-4.1,0.4,0.6,3,3702,0.287,13,-56,-73,1,15.4,0.8,20,-20,4,7.96,-0.007,6.75,8.37,0.11,0.17,297.0358333333333,13.454166666666666,40.681736,50.237762,-6.79435,PM*,F,6501.296903430909,64.64391985904274,3.065131772565901e-07
HD 187637, ,19,49,18.1,+,41,34,56,76,8,7.535,0.332,2.632,0.004,3.787,-0.24,53,3.91,0.67,4.5,3.0,6.3,1.08,1.03,1.15,-1.9,0.3,0.1,2,1021,0.987,6,104,-176,1,18.8,0.6,26,-2,-45,7.987,0.007,7.31,9.13,0.11,0.73,297.3254166666666,41.58222222222223,12.69708,50.9252,7.3761744,PM*,F,6123.503917247734,52.48420558193102,1.2372263188348547e-06
HD 187728, ,19,48,36.3,+,55,43,29,89,15,7.647,0.289,2.652,-0.003,3.814,-0.23,106,2.51,1.46,2.0,1.8,2.2,1.47,1.41,1.53,-20.1,1.2,0.1,2,370,0.965,45,81,32,2,9.4,0.6,-33,-11,-33,7.997,0.027,7.3,8.44,0.07,0.44,297.15125,55.72472222222223,1.7869171,102.37254,27.434818,PM*,F,6516.283940608428,102.38813416980442,1.7883361266574799e-07
HD 188166, ,19,50,21.8,+,61,12,32,94,17,6.702,0.331,2.637,0.005,3.791,-0.11,54,3.05,1.32,2.7,2.4,4.0,1.36,1.31,1.4,7.3,0.3,0.1,2,707,0.811,9,-25,39,2,18.6,0.5,-6,4,12,8.003,0.016,7.99,8.62,0.04,0.3,297.59083333333325,61.20888888888889,-3.6022563,51.514664,15.788072,*,F,6180.164001384158,51.64045756462452,3.770935898212623e-07
HD 188377, ,19,55,52.1,-,26,33,0,15,-25,7.708,0.295,2.655,0.001,3.808,-0.24,78,3.24,0.87,2.7,2.2,3.2,1.27,1.2,1.32,-11.0,0.6,0.9,2,717,0.043,10,-22,21,2,12.8,0.9,-7,3,14,7.932,-0.033,7.92,8.5,0.04,0.34,298.9670833333333,-26.55,68.283226,18.296436,-32.964226,*,F,6426.877173170194,70.69199759003259,4.9028561355697e-07
HD 188815, ,19,58,58.5,-,46,5,16,353,-31,7.48,0.327,2.619,0.008,3.786,-0.68,56,3.73,1.23,6.9,4.4,8.7,1.02,0.97,1.08,-7.0,0.2,0.4,3,648,0.276,6,80,37,1,17.8,1.0,-14,15,-13,7.952,-0.029,7.94,9.29,0.08,0.1,299.7437499999999,-46.08777777777778,47.643574,-5.8499,-28.842133,PM*,F,6109.420249055721,48.001369496124546,9.648263369592704e-07
HD 188986, ,20,0,8.3,-,50,13,0,349,-31,6.666,0.274,2.677,0.01,3.817,-0.42,38,3.74,0.33,1.6,0.0,3.4,1.18,1.12,1.23,4.4,0.5,0.2,2,432,0.753,22,48,10,1,26.0,0.9,0,3,-9,7.968,-0.02,7.88,8.59,0.04,0.04,300.0345833333333,-50.21666666666667,31.973911,-6.215104,-19.571447,*,F,6561.452663029057,32.57235794913744,9.782484083016166e-07
HD 189006, ,20,0,11.7,-,48,44,54,350,-31,7.663,0.312,2.661,0.021,3.811,-0.14,83,2.99,0.96,2.3,1.9,2.7,1.36,1.29,1.42,-31.8,0.2,0.2,2,344,0.555,7,79,-28,2,12.1,1.0,-44,0,-11,7.93,-0.043,7.31,9.0,0.1,0.08,300.04875,-48.748333333333335,70.06404,-12.354198,-42.74816,PM*,F,6471.426157485831,71.14489376859596,3.4709563326184744e-07
HD 189509, ,20,0,8.1,+,7,45,38,48,-11,7.248,0.318,2.625,-0.017,3.796,-0.06,51,3.73,0.48,3.2,1.8,4.2,1.21,1.14,1.26,-13.8,0.8,0.9,2,672,0.457,29,32,2,3,19.8,1.0,-13,-8,-4,7.967,-0.01,7.76,7.99,0.01,0.05,300.03374999999994,7.760555555555555,33.498672,37.204052,-9.731258,*,F,6251.726927756856,50.06298543816866,9.648263369592704e-07
HD 189712, ,20,1,15.8,+,5,38,53,46,-13,7.462,0.312,2.638,0.015,3.797,-0.73,81,2.93,1.83,4.2,3.6,4.9,1.15,1.1,1.21,28.9,0.3,0.3,3,393,0.737,8,-32,-21,1,12.4,1.0,30,12,0,7.946,-0.018,7.44,9.8,0.14,0.12,300.3158333333333,5.648055555555555,54.8252,56.773155,-18.221035,*,F,6266.138646723356,78.92397407438392,3.194840269932632e-07
HD 189899, ,20,9,4.1,-,74,13,10,320,-31,7.594,0.337,2.614,-0.016,3.786,-0.23,70,3.37,1.23,5.0,3.0,5.8,1.16,1.11,1.25,-3.7,0.3,0.3,2,1489,0.464,8,-47,-151,1,14.3,0.8,-22,-42,23,7.954,-0.036,5.92,7.99,0.15,0.52,302.2670833333333,-74.21944444444445,45.96397,-38.568367,-36.052666,PM*,F,6109.420249055721,60.00171223563199,5.867446656604655e-07
HD 189948, ,20,3,1.1,-,9,2,34,33,-20,7.656,0.305,2.631,-0.016,3.802,-0.27,61,3.72,0.55,3.4,2.1,4.3,1.16,1.09,1.22,16.2,0.6,0.9,2,986,0.092,10,-20,-142,2,16.3,1.2,31,-27,-17,7.952,-0.021,6.29,8.51,0.15,0.16,300.7545833333333,-9.042777777777776,48.073647,31.21939,-20.863228,PM*,F,6338.69711256927,57.32125127605563,9.515884233396342e-07
HD 190009, ,20,3,44.3,-,22,35,44,19,-25,6.45,0.322,2.639,-0.002,3.798,0.0,57,2.65,1.46,2.1,1.9,2.3,1.49,1.44,1.54,8.0,0.3,0.4,2,717,0.27,9,-38,23,1,17.4,0.8,11,6,7,7.951,-0.025,7.72,9.01,0.08,0.23,300.9345833333333,-22.595555555555556,48.845055,16.8187,-24.089241,*,F,6280.58358813318,51.65953994803888,2.1699471169699102e-07
HD 190177, ,20,4,26.3,-,22,11,28,20,-25,7.515,0.273,2.666,-0.003,3.821,-0.27,86,2.84,1.01,2.1,1.8,2.5,1.37,1.31,1.43,7.7,1.0,1.5,2,445,0.029,23,-7,-88,3,11.6,0.9,14,-32,-13,7.927,-0.037,6.28,8.13,0.13,0.09,301.10958333333326,-22.191111111111116,73.24196,26.657892,-36.345173,PM*,F,6622.165037017622,77.94246538649688,2.821299227425322e-07
HD 190307, ,20,5,46.0,-,36,29,58,5,-30,7.681,0.307,2.652,0.001,3.806,-0.01,104,2.6,1.34,2.0,1.6,2.3,1.46,1.38,1.56,33.0,1.1,1.2,2,314,0.441,40,3,-11,2,7.1,1.1,28,-2,-19,7.91,-0.052,7.18,9.0,0.11,0.19,301.4416666666666,-36.49944444444444,89.723915,7.8498244,-52.0,*,F,6397.348354826482,90.06664569105514,2.025112479414196e-07
HD 190422, ,20,7,35.0,-,55,0,57,343,-33,6.26,0.345,2.626,0.002,3.78,-0.17,23,4.43,0.25,4.1,0.0,8.3,1.04,0.97,1.11,12.6,0.2,0.4,5,5854,0.338,16,20,35,2,43.1,0.8,10,1,-9,7.981,-0.013,7.67,8.74,0.06,0.03,301.8958333333333,-55.01583333333333,18.446566,-5.6396823,-12.526698,*,F,6025.595860743575,19.289422325131703,2.5377518318416318e-06
HD 190498, ,20,5,10.1,+,2,7,7,44,-15,6.78,0.31,2.657,0.01,3.804,-0.07,76,2.38,1.66,1.9,1.6,2.1,1.54,1.47,1.62,-3.5,0.6,0.3,2,752,0.666,25,10,-108,1,13.2,1.1,15,-30,-20,7.947,-0.02,6.38,8.18,0.12,0.2,301.29208333333327,2.118611111111111,52.806995,50.995125,-19.670248,PM*,F,6367.955209079156,73.41036367363705,1.4943390650469713e-07
HD 191033, ,20,8,35.8,-,23,35,25,19,-27,7.551,0.328,2.628,-0.005,3.789,-0.18,52,3.98,0.5,4.1,2.2,6.0,1.1,1.05,1.17,23.9,0.3,0.2,2,718,0.721,6,-52,-106,2,19.3,0.9,31,-19,-8,7.956,-0.023,6.59,8.66,0.14,0.03,302.1491666666666,-23.59027777777777,43.808086,15.084333,-23.607506,PM*,F,6151.7687270986835,46.33233753047956,1.3628534249958125e-06
HD 191260, ,20,8,21.0,+,20,13,11,60,-7,7.343,0.244,2.697,0.002,3.845,0.18,132,1.74,1.27,1.0,0.8,1.1,1.85,1.73,1.99,-18.9,0.4,0.9,4,1475,0.285,30,39,8,1,6.8,0.9,-25,-9,-16,7.934,-0.015,7.44,8.2,0.05,0.13,302.0874999999999,20.21972222222222,65.50804,113.46327,-16.086754,*,F,6998.419960022738,131.01609421645304,6.172330179439641e-08
HD 192161, ,20,10,37.8,+,57,23,12,92,13,7.515,0.285,2.666,0.002,3.814,-0.2,69,3.31,0.63,2.4,1.8,3.0,1.28,1.24,1.33,3.1,2.1,3.0,2,682,0.138,40,59,23,2,14.4,0.6,-17,5,-12,8.002,0.015,7.97,8.73,0.05,0.07,302.6575,57.38666666666666,-2.3463445,67.19058,15.521622,PM*,F,6516.283940608428,67.23153555623342,5.400688762356338e-07
HD 192438, ,20,10,15.1,+,68,17,54,101,18,7.532,0.23,2.716,0.016,3.851,-0.05,172,1.35,1.75,0.9,0.8,1.0,1.92,1.83,2.03,-9.3,0.8,0.5,5,1127,0.976,60,32,29,2,5.8,0.6,-32,-12,-14,8.032,0.054,7.31,8.41,0.07,0.12,302.56291666666664,68.29833333333333,-31.21287,160.57626,53.150925,*,F,7095.777679633888,163.58171819987862,3.6012158251551364e-08
HD 192530, ,20,17,43.8,-,51,55,0,347,-34,6.675,0.312,2.653,0.013,3.801,-0.22,62,2.72,1.53,2.3,2.1,2.5,1.41,1.36,1.46,-0.9,0.4,0.5,2,317,0.255,18,0,-37,2,16.2,0.8,-3,-10,0,7.95,-0.035,7.57,8.02,0.03,0.11,304.43249999999995,-51.91666666666666,50.082947,-11.562558,-34.66996,*,F,6324.118513762197,51.40033392603761,2.390282048968422e-07
HD 192740, ,20,18,42.5,-,51,30,20,347,-34,7.685,0.272,2.694,0.018,3.822,-0.03,74,3.34,0.27,1.4,0.0,2.2,1.34,1.28,1.39,110.5,0.2,0.6,6,1762,0.445,19,38,242,2,13.5,0.9,101,67,-70,7.94,-0.042,6.97,17.43,0.43,2.33,304.6770833333333,-51.50555555555555,59.776417,-13.800471,-41.380276,PM*,F,6637.43070401909,61.34878180681121,5.629232027732556e-07
HD 192763, ,20,7,58.8,+,77,49,27,110,23,6.982,0.329,2.645,0.019,3.792,-0.26,92,2.17,2.32,1.8,1.7,2.0,1.58,1.51,1.64,-23.2,1.0,1.5,2,702,0.314,40,23,-26,2,10.9,0.5,12,-13,-21,8.03,0.035,7.27,8.39,0.07,0.22,301.99499999999995,77.82416666666666,-28.964466,79.57923,35.94726,*,F,6194.410750767812,84.68644601149617,1.1180189118904961e-07
HD 192804, ,20,15,42.4,+,31,14,31,70,-2,7.678,0.37,2.6,-0.002,3.768,-0.46,74,3.35,1.85,6.2,5.3,7.1,1.07,1.04,1.12,-27.4,0.2,0.1,4,1782,0.993,6,-75,-56,2,13.6,0.8,20,-36,12,7.975,-0.003,6.08,8.23,0.15,0.3,303.9266666666666,31.24194444444445,25.294075,69.494896,-2.5825627,PM*,F,5861.3816451402845,73.95492411027436,5.707542445871613e-07
HD 192826, ,20,18,39.1,-,42,37,13,358,-34,7.455,0.376,2.638,0.036,3.793,0.31,92,2.49,1.51,1.7,1.4,2.4,1.59,1.52,1.67,-17.0,0.5,0.7,2,1557,0.081,10,47,-126,1,10.9,1.0,-30,-51,-14,7.924,-0.051,5.4,8.01,0.19,0.11,304.66291666666666,-42.62027777777778,76.225,-2.6618435,-51.445747,PM*,F,6208.690342300638,76.27146278798179,1.7395990023861142e-07
HD 192865, ,20,21,35.6,-,67,18,46,328,-34,7.193,0.347,2.648,0.025,3.799,0.19,53,3.46,0.46,2.2,1.4,2.9,1.35,1.3,1.39,-4.5,0.1,0.4,7,2610,0.284,7,111,16,2,18.8,0.7,-17,10,-21,7.962,-0.029,7.93,8.99,0.06,0.22,305.3983333333333,-67.31277777777777,37.26238,-23.284119,-29.637224,PM*,F,6295.061828571975,43.93899362605567,6.644298725204366e-07
HD 192886, ,20,19,17.8,-,47,34,48,352,-34,6.13,0.306,2.656,0.003,3.804,-0.05,29,3.78,0.24,2.0,0.0,3.6,1.22,1.17,1.27,-29.5,0.6,0.8,2,1762,0.067,12,191,-183,1,33.9,0.9,-43,-18,-7,7.976,-0.017,6.79,8.49,0.11,0.02,304.8241666666666,-47.580000000000005,23.808115,-3.346012,-16.216595,PM*,F,6367.955209079156,24.042090927316803,1.0338300462535406e-06
HD 192887, ,20,21,28.2,-,66,44,58,329,-34,6.778,0.315,2.631,-0.008,3.797,-0.27,44,3.56,0.82,3.5,2.9,4.1,1.18,1.09,1.23,20.5,0.4,0.6,2,1495,0.089,6,-140,3,2,22.7,0.8,31,-12,13,7.969,-0.024,6.88,8.86,0.13,0.32,305.3675,-66.74944444444445,31.26745,-18.787382,-24.604488,PM*,F,6266.138646723356,36.477652774218136,7.628675643650526e-07
HD 192985, ,20,16,0.6,+,45,34,46,82,6,5.91,0.281,2.671,-0.001,3.818,0.01,34,3.22,0.44,1.8,1.0,2.3,1.36,1.33,1.41,-44.1,0.3,0.4,3,1771,0.55,12,7,-53,2,29.0,0.5,1,-44,-10,7.995,0.003,5.82,8.02,0.16,0.04,304.00249999999994,45.57944444444445,4.7059636,33.48467,3.5539677,PM*,F,6576.578373554205,33.81374304056599,4.769239694453286e-07
HD 193017, ,20,18,10.0,-,4,43,43,39,-21,7.285,0.342,2.621,-0.017,3.787,0.19,37,4.47,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,15.9,0.1,0.4,9,1465,0.507,5,-27,-22,2,27.3,1.0,16,6,-3,7.973,-0.013,7.64,9.11,0.09,0.06,304.54166666666663,-4.728611111111111,26.844543,21.738283,-13.259614,*,F,6123.503917247734,34.54247293792003,2.6819405699292775e-06
HD 193307, ,20,21,41.0,-,49,59,57,349,-35,6.274,0.363,2.604,0.009,3.769,-0.5,32,3.72,1.49,8.4,7.2,9.5,1.0,0.97,1.03,17.9,0.2,0.4,4,3222,0.241,5,-360,-250,1,30.8,0.9,38,-48,33,7.974,-0.018,5.43,8.49,0.22,0.8,305.4208333333333,-49.99916666666667,25.73126,-5.001655,-18.354446,PM*,F,5874.893525297769,26.21286504613002,9.515884233396342e-07
HD 193402, ,20,21,12.1,-,32,44,21,10,-32,7.682,0.283,2.701,0.042,3.839,-0.01,97,2.57,0.69,1.3,1.0,1.6,1.52,1.46,1.59,27.1,0.3,0.2,2,447,0.632,14,-1,-50,2,10.3,0.9,24,-18,-19,7.919,-0.052,6.74,8.47,0.11,0.19,305.30041666666665,-32.73916666666667,81.01094,14.284415,-51.40217,PM*,F,6902.398038402419,82.26066442459498,1.9428941916407797e-07
HD 193555, ,20,20,15.3,+,15,32,34,57,-12,6.777,0.358,2.636,0.022,3.794,0.19,80,2.17,1.86,1.6,1.4,1.8,1.71,1.63,1.77,-25.4,0.5,0.6,2,1097,0.348,23,68,33,2,12.5,0.8,-36,-10,-9,7.958,-0.016,7.22,8.46,0.08,0.04,305.0637499999999,15.542777777777776,42.61899,65.62749,-16.632936,PM*,F,6223.002851691595,78.25180989804772,1.1180189118904961e-07
HD 193632, ,20,19,34.3,+,43,29,46,81,4,7.556,0.32,2.618,-0.01,3.792,-0.55,65,3.49,1.24,5.6,3.7,6.7,1.08,1.04,1.16,-6.3,0.3,0.5,3,424,0.437,10,17,110,2,15.4,0.7,-32,-2,14,7.989,0.005,7.59,8.67,0.07,0.34,304.8929166666666,43.49611111111111,10.143474,64.04336,4.5341706,PM*,F,6194.410750767812,64.84166889337655,6.925468367376233e-07
HD 194012, ,20,22,52.3,+,14,33,3,57,-13,6.165,0.326,2.626,-0.007,3.79,-0.18,26,4.08,0.38,3.9,1.2,6.1,1.09,1.04,1.17,4.5,0.1,0.4,10,3306,0.578,8,79,-5,2,38.3,0.7,-3,5,-9,7.986,-0.006,7.94,8.68,0.04,0.03,305.71791666666667,14.550833333333332,13.79768,21.246563,-5.848727,PM*,F,6165.9500186148225,25.333622178744378,1.5647650954783726e-06
HD 194189, ,20,28,41.4,-,67,45,29,328,-34,7.23,0.256,2.685,0.008,3.828,-0.45,92,2.42,1.44,1.9,1.7,2.1,1.44,1.38,1.51,-15.7,0.5,0.4,2,1116,0.535,19,62,-6,2,10.9,0.8,-27,8,-12,7.936,-0.051,7.77,8.99,0.07,0.1,307.1725,-67.75805555555556,64.68187,-40.417717,-51.445747,PM*,F,6729.766562843175,76.27146356396335,1.5792436886436074e-07
HD 194385, ,20,24,59.0,+,9,11,41,52,-16,7.619,0.346,2.625,0.012,3.781,-0.38,76,3.22,1.62,5.0,4.2,6.0,1.15,1.08,1.2,-5.0,0.3,0.5,2,751,0.256,7,68,1,2,13.2,1.0,-17,0,-18,7.956,-0.021,7.89,8.35,0.03,0.17,306.2458333333333,9.194722222222222,44.977695,57.568825,-20.948439,PM*,F,6039.4862937638,73.05588723295098,4.769239694453286e-07
HD 194497, ,20,26,2.2,-,3,51,53,41,-23,7.495,0.309,2.617,-0.039,3.801,-0.18,91,2.7,1.51,2.3,2.0,2.6,1.41,1.34,1.48,-51.4,0.4,0.5,2,728,0.206,8,36,-2,1,11.0,1.0,-44,-31,6,7.936,-0.035,6.23,8.3,0.14,0.21,306.50916666666666,-3.8647222222222224,63.218964,54.955406,-35.556534,*,F,6324.118513762197,83.76594808069764,2.3251402271779487e-07
HD 194711, ,20,28,1.2,-,25,36,23,18,-32,6.775,0.253,2.707,0.021,3.851,0.25,90,1.91,0.95,1.0,0.8,1.2,1.85,1.77,1.93,-6.8,0.6,1.3,5,1350,0.734,90,27,24,1,11.1,0.9,-14,9,-3,7.927,-0.047,7.92,8.88,0.06,0.08,307.00499999999994,-25.60638888888889,72.58875,23.585514,-47.692734,*,F,7095.777679633888,76.32432834428808,7.806370326530442e-08
HD 194881, ,20,32,0.8,-,65,48,54,330,-35,7.475,0.325,2.636,0.013,3.791,-0.53,81,2.92,1.82,4.0,3.5,4.7,1.17,1.13,1.25,-2.5,0.2,0.2,3,649,0.671,7,-68,-46,2,12.3,0.9,7,-18,25,7.942,-0.046,7.08,8.13,0.07,0.56,308.00333333333333,-65.815,57.46192,-33.17567,-46.459694,PM*,F,6180.164001384158,66.35131747023038,3.1510054181030334e-07
HD 195005, ,20,28,49.9,-,1,44,4,43,-22,6.829,0.345,2.621,-0.007,3.783,-0.02,32,4.31,0.16,2.7,0.0,6.2,1.1,1.04,1.16,-7.0,0.1,0.4,30,2596,0.117,5,53,-42,2,31.3,1.1,-6,-8,-7,7.978,-0.012,7.75,8.02,0.02,0.01,307.2079166666666,-1.7344444444444445,21.699179,20.23481,-11.987411,PM*,F,6067.363295885053,29.669882119923248,2.1500529222217495e-06
HD 195104, ,20,29,11.7,+,4,27,23,49,-19,7.097,0.334,2.614,-0.015,3.786,-0.19,37,4.26,0.3,4.1,0.0,7.1,1.07,1.01,1.14,-15.3,0.3,0.3,2,703,0.43,3,30,29,2,27.1,1.0,-15,-7,3,7.977,-0.012,7.8,8.07,0.02,0.15,307.29875,4.456388888888889,22.951693,26.402903,-12.046021,*,F,6109.420249055721,34.98418926306079,2.0065461366045865e-06
HD 195231, ,20,29,6.9,+,28,21,39,69,-6,7.393,0.243,2.717,0.025,3.853,-0.05,78,2.82,0.25,0.8,0.2,1.3,1.49,1.44,1.55,-28.0,1.2,2.4,4,1507,0.105,90,71,60,2,12.8,0.8,-41,-15,-6,7.972,-0.008,6.95,8.51,0.1,0.03,307.27874999999995,28.360833333333336,27.799574,72.42036,-8.15322,PM*,F,7128.530301265198,77.57270690849376,2.744410990922079e-07
HD 195663, ,20,30,18.7,+,54,40,51,91,9,7.448,0.334,2.642,0.012,3.788,-0.15,53,3.83,0.65,3.8,2.8,5.4,1.13,1.07,1.2,-21.7,0.3,0.1,2,682,0.88,7,98,104,2,18.9,0.6,-35,-21,-9,8.001,0.008,6.82,8.3,0.1,0.02,307.5779166666666,54.68083333333333,-0.9135866,52.33951,8.291027,PM*,F,6137.620051647939,52.34748272377383,1.1077688528953563e-06
HD 195690, ,20,31,36.2,+,34,19,49,74,-3,6.479,0.288,2.672,0.01,3.814,-0.13,45,3.21,0.67,2.3,1.7,2.8,1.32,1.28,1.37,11.9,0.3,0.5,3,374,0.38,11,-9,-53,1,22.2,0.6,13,8,-6,7.988,-0.002,7.74,9.2,0.09,0.02,307.9008333333333,34.33027777777778,12.386684,43.197495,-2.355118,PM*,F,6516.283940608428,44.93833012908781,4.70380327269733e-07
HD 195838, ,20,34,11.6,-,13,43,15,32,-29,6.13,0.344,2.615,-0.009,3.784,-0.15,33,3.55,1.02,3.7,3.0,6.4,1.14,1.09,1.24,-41.5,0.1,0.3,6,2501,0.456,6,69,70,1,30.5,1.0,-40,-9,15,7.976,-0.016,7.19,8.65,0.09,0.37,308.5483333333333,-13.720833333333331,24.476748,15.294769,-15.998717,PM*,F,6081.350012787177,28.862452276597445,7.524006289866961e-07
HD 196081, ,20,35,54.4,-,26,46,24,17,-34,7.215,0.277,2.663,-0.004,3.816,-0.32,59,3.35,0.65,2.5,1.8,3.2,1.24,1.19,1.29,-25.9,0.8,0.9,2,744,0.416,26,94,21,2,16.9,0.9,-37,1,-5,7.953,-0.033,7.51,8.9,0.08,0.05,308.97666666666663,-26.773333333333333,46.775944,14.30084,-32.992382,PM*,F,6546.361740672747,48.91321868162774,5.707542445871613e-07
HD 196195, ,20,33,23.4,+,54,48,7,91,9,7.01,0.226,2.722,0.0,3.855,0.18,106,1.88,0.98,0.9,0.8,1.0,1.86,1.76,1.96,-9.6,1.2,0.9,3,1119,0.782,90,32,12,2,9.4,0.5,-14,-8,-11,8.002,0.016,7.77,8.05,0.02,0.06,308.3475,54.801944444444445,-1.8271732,104.67902,16.582054,*,F,7161.43410212902,104.69496544754766,7.489436621120556e-08
HD 196277, ,20,37,43.8,-,41,13,39,0,-37,6.621,0.282,2.673,0.008,3.821,-0.01,89,1.87,1.74,1.3,1.1,1.5,1.75,1.67,1.82,-12.2,3.8,0.0,1,0,0.0,23,36,-52,1,11.2,0.8,-20,-20,-7,7.929,-0.054,6.99,7.99,0.07,0.05,309.43249999999995,-41.2275,71.07856,0.0,-53.561535,PM*,F,6622.165037017622,71.07856,7.386677698346324e-08
HD 196384, ,20,37,43.4,-,22,26,34,23,-33,7.432,0.292,2.663,0.003,3.808,-0.22,51,3.92,0.17,1.4,0.0,3.8,1.17,1.11,1.22,12.7,0.3,0.5,2,717,0.284,6,-15,11,1,19.8,1.0,11,6,-3,7.961,-0.027,7.71,9.02,0.08,0.06,309.4308333333333,-22.442777777777778,39.372017,16.71243,-27.776592,*,F,6426.877173170194,42.772199372409986,1.2544378513997383e-06
HD 196482, ,20,35,33.6,+,50,25,29,88,6,7.514,0.312,2.635,-0.002,3.798,-0.38,70,3.28,1.18,3.1,2.6,5.2,1.21,1.11,1.27,5.4,0.3,0.3,2,657,0.463,7,48,28,2,14.2,0.6,-17,7,-7,7.997,0.007,7.97,8.82,0.05,0.01,308.89,50.42472222222222,2.4295816,69.57413,7.3169923,PM*,F,6280.58358813318,69.61653849487173,5.181424209225667e-07
HD 196789, ,20,37,58.9,+,42,50,44,82,1,7.026,0.329,2.639,0.008,3.792,-0.18,63,3.02,1.4,2.7,2.4,4.1,1.35,1.28,1.39,1.6,0.4,0.6,2,375,0.121,8,91,172,1,15.8,0.6,-57,10,10,7.991,0.001,7.32,9.92,0.15,0.28,309.4954166666666,42.84555555555556,8.76657,62.377388,1.0995016,PM*,F,6194.410750767812,62.99040627958709,3.617838282151292e-07
HD 196999, ,20,41,46.7,-,28,45,42,16,-36,7.592,0.248,2.694,0.0,3.84,0.13,128,2.05,1.08,1.1,0.9,1.3,1.72,1.62,1.83,-22.7,0.2,0.3,5,1092,0.433,19,36,29,2,7.8,0.9,-33,14,0,7.899,-0.074,7.69,9.42,0.1,0.14,310.4445833333333,-28.761666666666667,99.54266,28.5434,-75.23651,*,F,6918.309709189362,103.5541734718384,9.472162716812682e-08
HD 197373, ,20,40,17.8,+,60,30,18,96,11,6.01,0.302,2.667,0.022,3.804,-0.37,33,3.4,0.91,3.2,2.7,4.7,1.2,1.14,1.25,-15.0,0.8,1.1,2,313,0.252,30,14,187,1,30.1,0.5,-23,-20,12,8.004,0.007,7.04,8.1,0.07,0.3,310.07416666666666,60.505,-3.3860648,32.21624,6.2966967,PM*,F,6367.955209079156,32.39369621650791,6.11574191621451e-07
HD 197407, ,20,41,56.3,+,42,31,29,82,0,7.515,0.313,2.655,0.013,3.799,-0.22,67,3.38,0.91,3.1,2.6,3.5,1.23,1.15,1.29,0.9,0.4,0.1,2,1084,0.975,13,62,46,2,14.9,0.7,-23,4,-7,7.991,0.0,7.86,8.76,0.05,0.01,310.4845833333333,42.52472222222222,9.324598,66.34796,0.0,PM*,F,6295.061828571975,66.99999943300898,5.949070970334081e-07
HD 197466, ,20,44,16.3,-,9,2,58,38,-29,7.66,0.226,2.71,0.014,3.848,-0.41,147,1.82,1.64,1.3,1.1,1.5,1.62,1.52,1.73,-20.7,1.3,2.6,4,1094,0.328,55,24,-13,2,5.4,1.1,-21,-18,-7,7.898,-0.072,7.09,7.98,0.06,0.07,311.06791666666663,-9.049444444444443,101.31383,79.15504,-71.26701,*,F,7046.930689671467,128.56909623494482,6.893648730582935e-08
